user,movie,predicted_rating
262,699,3.52423
262,432,3.5159218
262,179,3.520937
262,625,3.1789
262,86,3.8903039
262,145,2.174372
262,655,3.2753522
262,64,4.320846
262,617,3.0109122
262,28,3.4739256
262,553,3.599903
262,132,3.9906
262,11,3.5966206
262,369,2.652605
262,269,3.5931497
262,96,3.5924432
262,421,3.1960218
262,559,3.1407168
262,195,3.4823859
262,1035,3.4834948
262,1147,3.587974
262,727,3.4847066
262,631,3.4853446
262,931,2.067952
262,237,3.487256
262,50,4.2354507
262,210,3.5784245
262,77,2.8314402
262,568,3.4895914
262,393,3.2414336
262,747,3.241368
262,735,3.4897134
262,234,3.2406008
262,567,2.8734336
262,1048,2.7819626
262,293,3.4458485
262,473,2.6538694
262,140,3.0734289
262,582,3.289298
262,778,3.4301064
262,786,2.841551
262,358,2.692139
262,255,3.0904224
262,736,3.4296055
262,235,2.685027
262,1278,3.0624897
262,204,3.3859866
262,754,3.2507858
262,125,3.2327816
262,44,2.991062
262,66,3.215809
262,628,3.0917633
262,111,3.2508564
262,417,2.7411842
262,223,4.1024647
262,217,2.7395706
262,546,2.7052805
262,451,3.087644
262,929,2.7038074
262,216,3.8282733
262,406,2.7089553
262,476,3.083728
262,258,3.4107397
262,121,3.2205355
262,174,3.7346344
262,1014,2.9071553
262,95,3.8277385
262,418,3.4244714
262,200,3.4117708
262,433,3.4280062
262,423,3.3161368
262,40,3.0555425
262,385,3.04185
262,283,3.4155197
262,974,2.8208835
262,405,3.0365312
262,447,3.2843962
262,588,3.3930337
262,660,3.392498
262,153,3.0995162
262,821,3.0504696
262,91,2.9828117
262,99,3.3059654
262,496,4.0793004
262,402,3.437402
262,143,3.3357158
262,411,2.6554208
262,815,3.0739553
262,147,3.2820885
262,1095,2.8550298
262,294,2.9111185
262,1013,2.2727592
262,581,3.0149953
262,252,2.7558925
262,365,3.1063423
262,275,3.7493486
262,762,3.096946
262,92,3.4020293
262,122,2.2110605
262,238,3.4341924
264,208,4.2306542
264,100,4.4811587
264,381,4.430424
264,645,4.1107364
264,185,4.3227715
264,116,4.717686
264,182,4.428925
264,559,4.043271
264,98,4.725475
264,1270,2.5396307
264,1355,3.9869852
264,320,4.1102943
264,637,3.7297347
264,436,4.111946
264,1074,4.113261
264,516,4.033858
264,478,4.6679773
264,175,4.0371404
264,150,4.054132
264,26,3.8059773
264,179,4.2934
264,204,4.0861893
264,606,4.4683986
264,433,4.289382
264,382,4.289382
264,656,4.0414796
264,1474,3.3930614
264,1009,3.5262332
264,525,4.0896015
264,1475,3.3996224
264,1225,3.5121307
264,238,4.2972775
264,873,3.976736
264,659,4.297469
264,216,4.5265284
264,676,3.7469711
264,70,4.2989416
264,283,4.274238
264,672,2.8876827
264,234,4.0963244
264,192,4.302088
264,210,4.3093715
264,514,4.052098
264,742,4.3136334
264,721,4.3143725
264,14,4.25293
264,762,3.983227
264,217,3.5704243
264,201,3.7217977
264,186,4.4139166
264,137,4.0168867
264,774,3.6358073
264,183,4.1860785
264,123,3.6803508
264,219,3.9978793
264,789,3.6830926
264,42,4.3951917
264,401,2.6834226
264,655,4.189837
264,184,3.7983243
264,1118,3.7784686
264,504,4.597848
264,430,4.3641634
264,675,2.9852722
264,230,4.031092
264,286,4.195088
264,709,4.3755054
264,56,4.1840076
264,47,4.1554627
264,475,4.3859406
264,25,4.0711713
264,856,3.6567745
264,1103,4.385177
264,211,4.162873
264,558,4.3852983
264,447,4.003162
264,683,3.1009707
264,168,4.419742
264,88,4.005979
264,602,4.0021744
264,7,4.070266
264,12,4.623303
264,269,4.3792553
264,4,4.045938
264,235,3.64148
264,1069,4.6260595
264,23,4.381407
264,153,4.03215
264,746,4.141051
264,294,3.807445
264,173,4.7108793
264,200,4.2167354
264,345,4.4114866
264,194,4.577406
264,156,4.130216
264,19,4.7128553
264,448,3.7121022
264,792,4.123283
264,275,4.5132747
264,702,4.1228056
264,203,4.1228056
264,222,4.228279
264,1070,4.062371
264,202,4.2286615
264,745,4.415792
264,844,3.8652565
264,240,3.0054886
264,813,4.6468
264,288,4.0113225
264,524,4.811745
264,451,4.032413
264,654,4.207648
264,367,3.79526
264,517,4.642585
264,443,3.9924135
264,603,4.642057
264,209,4.292498
264,93,3.9924135
264,33,3.6972454
264,671,4.6428485
265,323,3.194568
265,294,3.390833
265,288,3.488197
265,748,3.4969244
265,279,3.488197
265,117,3.7952185
265,118,3.4204566
265,245,3.222985
265,50,4.4380946
265,409,3.432608
265,282,3.909368
265,477,3.262404
265,815,3.4284337
265,125,3.4996133
265,1197,3.5823493
265,934,3.1677377
265,676,3.3628802
265,328,3.602835
265,1,3.8571951
265,100,3.9986866
265,107,3.6309195
265,1016,3.730177
265,300,3.766272
265,151,3.589671
265,327,3.2905269
265,284,3.3228323
265,240,2.799303
265,975,3.3457031
265,7,3.6104264
265,298,3.698951
265,688,2.0772498
265,237,3.7146168
265,742,3.6961844
265,181,4.026949
265,111,3.6832032
265,273,3.713195
265,591,3.527986
265,410,3.1779282
265,756,3.3377833
265,628,3.5380766
265,257,3.646942
265,15,3.8203633
265,293,3.7592032
265,472,3.2459521
265,471,3.8113003
265,258,3.757088
266,268,3.644759
266,283,3.5251138
266,14,3.6962183
266,272,4.5691357
266,237,3.7668164
266,508,3.5205114
266,313,4.1549573
266,319,3.0961545
266,124,3.7891471
266,25,3.535067
266,245,3.0296807
266,285,4.1751766
266,289,2.5563984
266,100,3.8009593
266,676,3.037362
266,275,3.9423738
266,286,3.8507621
266,321,3.1126084
266,276,3.5463183
266,924,3.2517023
266,874,3.2518623
266,9,3.5680308
266,325,2.5459588
273,305,4.139842
273,272,4.4915104
273,313,4.492279
273,690,3.864471
273,900,4.0745926
273,340,3.6937623
273,896,4.047654
273,321,3.3752124
273,303,3.8384738
273,319,3.4441025
273,347,3.550499
273,315,4.3020325
273,304,3.7540672
273,316,4.3073616
273,328,3.784806
273,338,3.3554983
273,902,4.2459874
273,286,3.8761058
273,307,3.5772073
273,268,4.007018
273,345,4.116082
273,311,4.01578
274,243,3.0031757
274,9,4.156255
274,815,3.674571
274,756,3.757663
274,546,3.4353611
274,405,4.082325
274,69,4.4630823
274,71,4.463022
274,411,3.050324
274,294,3.433767
274,148,4.015657
274,117,4.4577427
274,1163,3.4332747
274,748,3.416206
274,50,4.6996355
274,288,4.0185933
274,276,4.089894
274,629,4.6686625
274,100,4.43475
274,181,4.4042716
274,319,3.8268774
274,496,4.751431
274,866,4.020857
274,15,4.39638
274,234,4.139209
274,277,3.932027
274,713,4.423912
274,111,4.1365504
274,255,4.0082583
274,220,4.1308064
274,597,3.5200245
274,125,4.0386896
274,88,3.9886394
274,275,4.571424
274,258,4.327751
274,98,4.7915907
274,591,4.0282006
274,1063,4.050647
274,846,3.9826057
274,845,4.0347586
274,150,4.2595105
274,1060,3.496206
274,211,4.2596936
274,200,4.2691426
274,471,4.310044
274,25,3.885254
274,282,4.3047366
274,300,4.2719507
274,762,3.978221
274,685,4.035472
274,628,4.0533047
274,877,3.0236142
274,744,4.2874436
274,476,4.0536118
274,274,3.9738412
274,280,3.4828906
274,472,3.4769204
274,164,4.0846944
274,596,3.4714804
274,873,3.8154476
274,478,4.705101
274,83,4.601615
274,318,4.921718
274,742,4.210497
274,237,4.190902
274,118,4.035927
274,1152,4.0382857
274,924,3.922016
274,208,4.3443356
274,1,4.3844514
274,1051,3.9914384
281,259,2.6218052
281,538,3.2966294
281,289,3.004904
281,271,3.3397753
281,308,3.1065648
281,300,3.524178
281,989,2.7518892
281,301,3.2558548
281,323,2.8878443
281,938,2.1718657
281,310,3.5501747
281,294,3.1371448
281,322,3.347327
281,258,3.5890229
281,690,3.4876628
281,682,2.9963205
281,326,3.3754404
281,288,3.3830454
281,332,3.3461845
281,877,2.957685
281,338,2.9694068
281,342,2.7733772
281,333,3.4296167
281,304,3.2894645
281,331,3.872539
281,748,3.0734231
283,24,3.9435234
283,1009,4.001836
283,211,3.98824
283,866,3.9265692
283,291,4.0276995
283,659,4.9422894
283,173,4.747278
283,393,4.4700985
283,676,4.3051295
283,49,4.3911366
283,238,4.4967413
283,95,4.497604
283,109,4.0691113
283,100,4.3717074
283,56,4.1242824
283,625,4.273009
283,455,4.0679007
283,432,4.3647904
283,175,4.0833416
283,202,4.3622284
283,1114,4.1262865
283,732,4.1796846
283,709,4.0505
283,407,3.0579937
283,70,4.3483896
283,588,4.3481817
283,151,4.247549
283,21,3.0806282
283,50,4.6810617
283,627,4.2557726
283,1079,1.8432735
283,83,4.579335
283,208,4.3033147
283,91,4.2617884
283,409,4.09029
283,216,4.245229
283,42,4.3974404
283,168,4.500656
283,71,4.4477453
283,412,2.7381458
283,288,4.0743866
283,1487,2.5484111
283,210,4.425131
283,209,4.423402
283,845,4.195133
283,186,4.4450946
283,125,4.2285976
283,204,4.2034254
283,435,4.6510196
283,194,4.56178
283,820,4.105003
283,433,4.414669
283,294,4.11887
286,1194,4.6200247
286,574,3.1021855
286,401,2.5883536
286,738,3.3341582
286,1105,4.004526
286,379,4.004526
286,1101,4.2052226
286,952,3.6602929
286,341,3.8504436
286,107,3.8480124
286,257,3.8480124
286,535,3.668596
286,96,4.0065203
286,210,4.1587157
286,269,4.1583333
286,1140,3.620334
286,91,3.6582637
286,216,4.1862636
286,1113,3.9952905
286,1182,2.622543
286,790,3.3391685
286,577,2.6056073
286,13,3.632354
286,155,3.858722
286,250,3.6456306
286,741,3.6303542
286,423,3.8599312
286,462,4.0033154
286,588,3.8599732
286,81,3.3388963
286,888,4.592646
286,655,3.8521984
286,390,1.9726038
286,929,2.8622513
286,111,3.8518293
286,1411,2.591551
286,289,2.6465924
286,1280,2.6273446
286,132,3.6714206
286,792,3.8059561
286,781,3.8472946
286,41,3.7105649
286,747,3.7117226
286,856,3.713806
286,278,3.7146766
286,330,3.833222
286,1074,3.7156427
286,709,4.120061
286,746,3.832803
286,881,3.7194893
286,815,3.7194893
286,1239,3.0724468
286,800,3.7239025
286,53,3.7240894
286,476,3.7267814
286,121,3.7270288
286,275,4.110401
286,329,3.7273169
286,47,3.8298876
286,179,4.1100645
286,559,3.7275736
286,357,4.1091056
286,1051,3.7287824
286,724,3.7297776
286,821,3.7313151
286,569,3.2850266
286,99,3.835811
286,1286,3.7089732
286,298,4.0146317
286,144,4.1264586
286,1202,3.6738036
286,367,3.67581
286,90,3.3319573
286,89,4.1539717
286,171,3.6800425
286,125,3.6814806
286,268,4.151203
286,946,3.6821275
286,658,4.1460457
286,176,3.6875563
286,721,4.1439476
286,546,3.3276138
286,382,4.0072455
286,175,3.6951332
286,133,3.8397293
286,137,3.6992307
286,214,3.0843756
286,153,3.700184
286,749,3.7004235
286,301,3.701163
286,191,3.7038608
286,512,4.014347
286,198,4.014347
286,196,4.014347
286,56,3.8369446
286,762,3.7082467
286,169,4.1348286
286,1079,2.0359793
286,1060,3.5853825
286,930,3.2786996
286,154,3.917567
286,818,3.4518666
286,142,3.453805
286,116,4.36107
286,396,3.2055097
286,883,4.917261
286,1502,2.2024865
286,934,3.271823
286,884,4.9133687
286,231,3.2718282
286,186,4.337559
286,1375,4.3708787
286,428,3.9065344
286,285,4.3364077
286,97,4.330562
286,325,3.237156
286,34,4.8911343
286,1,3.9693387
286,251,4.3219852
286,473,3.4902492
286,232,3.4998364
286,168,3.971134
286,527,3.971134
286,100,3.971134
286,209,3.9065344
286,636,3.4469922
286,189,3.922816
286,72,3.4312081
286,229,3.3913367
286,1075,5.0827518
286,394,5.068781
286,316,4.456658
286,483,4.456658
286,372,4.455752
286,70,3.9346125
286,143,3.9450848
286,57,4.4450006
286,404,3.9463155
286,202,3.9463155
286,50,4.4367194
286,629,4.4345775
286,475,3.9486492
286,17,3.9302537
286,158,3.2663302
286,83,4.4177446
286,172,4.4174957
286,258,3.92927
286,195,3.929024
286,354,3.9283478
286,413,2.9070814
286,16,3.4241288
286,1503,3.9537523
286,173,4.393964
286,642,3.5037935
286,969,3.9922624
286,174,3.8976521
286,1014,3.5150442
286,77,3.5704703
286,433,3.9841516
286,1230,2.1007526
286,1118,3.5719676
286,417,3.5737164
286,683,3.240709
286,771,2.5287895
286,640,3.353485
286,805,3.5766141
286,212,3.8743527
286,710,3.9863842
286,184,3.5704703
286,117,3.986748
286,552,3.5822573
286,215,4.233175
286,211,3.828517
286,1091,2.9635944
286,235,3.349051
286,411,3.591753
286,988,3.1390543
286,432,3.9904025
286,472,3.603135
286,1504,4.2159514
286,761,3.8057456
286,949,3.5782251
286,248,3.8785503
286,1133,3.5704703
286,955,3.5704703
286,477,3.5231743
286,931,2.458454
286,408,4.286773
286,386,2.458454
286,734,2.4638758
286,596,3.5398984
286,766,3.541709
286,55,3.8880847
286,455,3.5432904
286,348,3.5443342
286,704,3.5449696
286,44,3.5457013
286,461,3.5508974
286,139,3.5508974
286,402,3.8845577
286,737,3.5579672
286,217,3.5584357
286,183,4.2565775
286,1265,3.5642173
286,127,4.2551904
286,336,3.1585152
286,240,3.1585152
286,29,3.157938
286,707,4.552504
286,290,3.5700974
286,381,3.9733746
286,924,3.732183
286,101,3.603711
286,309,3.7684128
286,14,4.0755506
286,628,3.7432752
286,345,4.02355
286,824,3.2962568
286,1047,3.2554736
286,339,4.0313926
286,403,3.7430704
286,465,4.076054
286,763,3.7900362
286,224,3.8108747
286,167,3.7605672
286,66,3.7757597
286,73,3.7880697
286,340,3.7782815
286,234,3.8143418
286,739,3.7510862
286,1288,4.0233655
286,11,4.047133
286,312,3.7514207
286,204,4.067717
286,272,4.703289
286,1038,3.8079038
286,147,3.7432752
286,906,4.721153
286,652,4.0933557
286,181,4.0345974
286,1035,4.093854
286,151,3.7499156
286,819,3.2910058
286,1039,4.094474
286,20,3.7882175
286,425,3.28847
286,228,4.0743
286,40,3.7566135
286,703,3.7871044
286,421,3.774355
286,597,3.788458
286,1119,3.788458
286,778,3.8042855
286,123,3.7478833
286,208,4.0755506
286,1053,4.721153
286,431,3.7531023
286,237,4.0985126
286,689,3.8060877
286,85,3.7909644
286,274,3.7910185
286,280,3.787992
286,405,3.7840343
286,4,3.7932978
286,768,3.7782815
286,451,3.7517686
286,315,3.8264127
286,393,3.8070462
286,164,3.737414
286,554,3.294657
286,88,3.7401166
286,537,3.8271642
286,288,3.7636755
286,1316,3.762141
286,732,3.7368088
286,22,4.0256143
286,42,4.065619
286,161,3.7957642
286,3,3.7914698
286,728,3.733973
286,7,3.7661831
286,277,3.7343595
286,82,3.8070462
286,419,3.7360964
286,742,3.815611
286,993,4.089969
286,25,3.792067
286,95,4.0795217
289,15,3.2771475
289,254,2.1445591
289,685,2.9223206
289,151,3.0081654
289,147,2.9326563
289,473,2.618103
289,1,3.2245023
289,121,2.9810333
289,24,2.7991362
289,926,2.466621
289,477,2.5751383
289,222,3.1512437
289,1016,3.0305715
289,815,3.0433965
289,363,2.1884658
289,282,3.392826
289,21,2.3114402
289,405,2.9255385
289,849,2.4220774
289,471,3.1628587
289,109,2.880853
289,410,2.6925826
289,117,3.2245746
289,742,3.0305715
289,455,2.600123
289,125,2.985685
289,7,2.9851658
291,769,2.518252
291,249,3.7738514
291,27,3.2757654
291,240,2.7802787
291,401,2.5190356
291,294,3.5750034
291,285,4.240284
291,1078,3.5734966
291,55,3.8744195
291,577,1.7824881
291,1239,3.1504786
291,496,4.2468867
291,24,3.5730345
291,324,3.1510537
291,1098,3.779255
291,780,3.1504786
291,546,3.3528874
291,67,3.0044591
291,470,3.8744195
291,144,3.984349
291,1090,2.791906
291,569,2.9046614
291,774,3.2424529
291,90,3.2189116
291,231,2.9235885
291,423,3.86396
291,1376,2.5768642
291,582,3.8609912
291,790,3.2925885
291,92,3.995238
291,820,3.279138
291,1178,3.2525368
291,1206,3.2525368
291,800,3.6238575
291,1028,3.6081173
291,592,3.2654755
291,93,3.7639077
291,412,2.3076386
291,816,3.2525368
291,619,3.4120505
291,742,3.8598137
291,729,4.1899996
291,1215,2.3076386
291,38,3.4120505
291,1489,1.6513354
291,1046,3.7635372
291,755,3.633187
291,147,3.7639077
291,670,4.48729
291,411,2.8723385
291,1217,3.2525368
291,741,3.5841558
291,715,3.5841558
291,1059,3.2424529
291,943,3.871073
291,672,2.908429
291,427,4.230905
291,232,3.1429436
291,237,3.808176
291,833,3.5894706
291,558,4.0746303
291,574,2.555124
291,576,2.5713127
291,158,2.3258643
291,417,3.3478296
291,974,3.257533
291,168,4.0456686
291,356,3.598131
291,140,3.5996912
291,85,3.5996912
291,215,4.218535
291,418,3.8654678
291,129,4.030101
291,96,4.0783176
291,174,4.2137604
291,156,3.869401
291,9,3.7805767
291,928,3.238923
291,1471,3.2536995
291,572,2.8988364
291,1157,2.9389567
291,722,3.90728
291,717,3.3732255
291,1188,3.2370155
291,1253,3.2370155
291,99,3.8105655
291,122,2.4195426
291,1219,3.4310362
291,204,3.9236257
291,245,3.3711429
291,22,4.326073
291,367,3.48867
291,384,3.3705428
291,567,3.295114
291,1,3.8087637
291,235,3.272208
291,273,3.9032297
291,756,3.4902737
291,223,4.319946
291,413,2.3565698
291,706,3.188792
291,79,4.3151717
291,98,4.313742
291,54,3.187384
291,56,3.9653466
291,379,4.0551043
291,946,3.474714
291,551,2.4065452
291,106,3.2332644
291,1303,2.3705752
291,575,2.3705752
291,212,4.0485573
291,218,3.4494805
291,282,3.9186969
291,402,3.9172666
291,159,3.917221
291,72,3.2703202
291,824,2.9367821
291,783,3.2346702
291,179,4.050402
291,977,3.4559696
291,250,3.4358318
291,834,2.3967695
291,3,3.2942505
291,686,4.35506
291,998,1.2494668
291,801,3.2346702
291,366,3.9638567
291,172,4.349093
291,404,3.9112635
291,416,3.29493
291,844,3.43473
291,325,2.8101096
291,588,3.9564312
291,562,3.7811763
291,214,2.4360785
291,15,4.056015
291,385,3.5517368
291,128,3.55292
291,735,3.9800048
291,290,3.2978714
291,28,3.9802408
291,143,3.9802408
291,293,3.9802408
291,395,2.972296
291,391,2.883335
291,448,3.560847
291,597,3.560847
291,33,3.560847
291,1273,2.9072073
291,550,3.3593726
291,84,4.0627747
291,383,1.3618183
291,200,3.8801336
291,924,3.564798
291,31,3.879754
291,365,3.5667562
291,1213,3.2536995
291,655,3.8794956
291,226,3.5676427
291,238,3.9834404
291,747,3.7815282
291,1139,2.4908285
291,1209,1.3125966
291,940,2.489935
291,941,3.9267838
291,17,3.8982744
291,396,2.3464663
291,1277,3.9733155
291,284,3.3679457
291,12,4.2929974
291,773,2.345959
291,770,3.2681696
291,1229,2.4530628
291,41,3.5265143
291,1083,3.2681696
291,49,3.891465
291,1305,2.4603193
291,7,3.891041
291,123,3.528297
291,420,3.9535818
291,421,3.8123922
291,403,3.5366929
291,1244,3.4234893
291,173,4.2764854
291,1248,3.542303
291,540,2.8880777
291,154,3.9785514
291,376,2.8861265
291,825,3.3631575
291,939,3.8852265
291,565,2.489935
291,11,4.18699
291,823,3.3787234
291,578,3.8413801
291,1067,4.0918
291,89,4.084475
291,195,3.9447021
291,785,3.6526763
291,291,3.683889
291,21,2.6851273
291,184,3.4057984
291,393,3.8433049
291,117,4.0422926
291,772,3.0124176
291,1210,3.740394
291,82,3.7455652
291,1079,1.0162044
291,151,3.681158
291,933,3.396987
291,5,3.7469397
291,471,3.9444618
291,501,3.8415387
291,236,4.0234036
291,71,4.1740723
291,288,3.8413801
291,456,2.7309728
291,1017,3.8221488
291,631,4.1752787
291,455,3.327681
291,1505,4.010058
291,636,3.3867152
291,53,3.691467
291,1073,3.7254627
291,566,3.825813
291,508,3.7091162
291,466,4.042439
291,66,3.6656146
291,571,1.6714052
291,555,0.9518146
291,760,2.9818807
291,234,3.8341708
291,101,3.40321
291,210,4.158686
291,1042,4.158686
291,761,3.7562308
291,94,3.2845755
291,375,2.992958
291,124,4.0277348
291,69,4.0869784
291,568,3.9447021
291,100,4.0869784
291,262,4.09928
291,475,4.023012
291,552,3.3331678
291,985,3.2305975
291,1220,4.6257977
291,627,3.7416248
291,188,3.7135863
291,8,4.0396776
291,469,4.1231837
291,125,3.712407
291,364,2.2751677
291,739,3.7600884
291,794,3.7119339
291,175,3.7416248
291,1109,4.110991
291,121,3.6661022
291,405,3.646424
291,153,3.704284
291,97,4.102146
291,573,3.3247838
291,732,3.6402957
291,685,3.6402957
291,202,3.9372299
291,763,3.6992831
291,95,4.134113
291,46,4.1337004
291,1016,3.8545911
291,369,2.9753919
291,80,2.8611555
291,155,3.8292835
291,164,3.8396869
291,1077,4.082914
291,410,3.3949046
291,975,3.3912
291,181,4.0833163
291,70,4.028694
291,1047,2.9904146
291,563,2.9904182
291,48,4.1074443
291,77,3.327681
291,581,3.6351886
291,798,4.110991
291,428,4.010822
291,244,3.3912
291,460,3.7271872
291,829,2.9170043
291,1012,3.8384562
291,246,4.1757736
291,4,3.8037813
291,50,4.4299326
291,219,3.706324
291,118,3.6994464
291,64,4.6463475
291,1478,3.317726
300,257,3.8896232
300,948,2.4646444
300,872,3.655356
300,687,3.0101812
300,261,3.6331947
300,456,2.8018034
300,322,3.7143888
300,1094,3.6812885
300,833,3.6824393
300,100,4.0590243
300,264,3.0642788
300,243,3.2315183
300,294,3.705112
300,328,3.798582
300,1012,3.8179772
300,409,3.744197
300,288,3.7398427
300,881,3.5662935
300,876,3.421575
300,300,3.651017
302,323,1.9380007
302,258,3.3834367
302,307,2.4504724
302,309,2.3296585
302,748,1.9165868
302,294,2.1234174
302,270,2.8469858
302,303,2.5746775
302,266,1.2636049
302,988,1.313228
302,879,2.3031023
302,299,1.9157529
302,680,1.1449858
302,245,2.47895
302,328,2.3433123
302,271,2.4547844
302,301,2.5184572
302,322,2.1726887
302,333,2.6228533
302,358,1.5901343
302,289,1.8972524
304,313,4.403055
304,893,2.3461967
304,259,2.4384043
304,111,3.568955
304,763,3.367701
304,294,3.2747993
304,879,3.1761477
304,681,2.274753
304,328,3.5340252
304,237,3.7137804
304,895,3.3653014
304,298,3.7432065
304,243,2.4751012
304,300,3.7548702
304,310,3.7392514
304,682,3.2102659
304,343,3.4528406
304,322,3.2060816
304,286,3.586165
304,275,3.9976828
304,278,3.3922966
304,288,3.46593
304,323,2.919346
304,742,3.617124
304,271,3.6090112
304,274,3.6470866
310,748,3.6947632
310,257,4.0189185
310,14,4.0038667
310,258,3.7152517
310,1386,1.7031597
310,50,4.423816
310,304,3.7875805
310,832,2.9700143
310,222,4.062525
310,294,3.5995378
310,845,3.7972577
310,1142,4.3854785
310,1022,4.273267
310,536,4.2371144
310,275,4.424172
310,274,4.01793
310,181,4.3959713
310,24,3.5534074
310,116,4.35178
310,740,3.952773
310,251,4.672705
317,245,3.2746918
317,313,4.35553
317,879,3.2817051
317,328,3.5987155
317,678,3.1827645
317,299,3.198227
317,748,3.4575477
317,300,3.7888424
317,354,3.7870533
317,264,2.57776
317,331,3.7819924
317,351,2.6971664
317,323,3.3826444
317,322,3.3883214
317,268,3.8207679
317,355,3.2093034
317,271,3.6639676
317,326,3.6400378
317,260,2.8186805
317,350,3.2087474
317,288,3.5771704
317,683,2.8648577
323,295,3.634444
323,763,3.613393
323,678,3.368462
323,713,3.7629018
323,117,4.0243516
323,93,3.7310944
323,15,4.081566
323,993,3.9591248
323,875,2.889876
323,215,4.17528
323,156,3.9545982
323,333,3.701031
323,293,3.9226685
323,544,3.5056112
323,249,3.6140702
323,248,3.7672648
323,328,3.7267473
323,847,3.7610004
323,467,4.673565
323,268,3.995231
323,11,4.13416
323,210,4.02848
323,286,3.765166
323,172,4.270722
323,273,3.7884567
323,619,3.4522812
323,772,2.9148777
323,64,4.6592073
323,180,4.09508
323,127,4.179918
323,1073,3.5364358
323,258,3.9245648
323,288,3.6314924
323,294,3.551143
323,179,4.049068
323,1012,3.6116526
323,204,3.8821316
323,79,4.302276
323,508,3.7113962
323,741,3.4994125
323,151,3.6551702
323,222,3.8531787
323,651,4.026374
323,300,3.8080316
323,23,4.02639
323,762,3.6589544
323,223,4.226545
323,292,4.0228386
323,203,3.7599895
323,186,4.163057
323,327,3.3814814
323,9,3.7599895
323,98,4.3211
323,7,3.7182958
323,257,3.742194
323,56,3.8210795
323,181,4.0994763
323,535,3.487894
323,322,3.4177878
323,282,3.7753017
323,50,4.5170913
323,1050,4.2863703
323,246,4.160047
323,144,4.1206207
323,334,3.230424
323,289,3.0249357
323,121,3.580746
323,332,3.6796622
323,22,4.3091493
323,876,3.1050396
323,546,3.1587608
323,319,3.2724411
323,764,3.210822
323,744,3.7834802
323,886,3.0675077
323,873,3.3972523
323,245,3.3458745
323,475,4.0283465
323,243,2.9565675
323,255,3.5023682
323,238,3.9818566
323,199,4.2591143
323,479,4.1682615
323,150,3.8656247
323,933,3.3166814
323,1048,3.0939438
323,298,3.9914787
323,100,4.116967
323,1017,3.7255166
324,410,4.112687
324,300,4.369925
324,260,3.7926402
324,458,4.3237824
324,749,4.4623632
324,310,4.402479
324,411,3.7471342
324,597,4.4667363
324,321,4.3025703
324,1033,4.473368
324,273,4.367987
324,255,3.9140575
324,150,4.5289598
324,1094,4.314254
324,268,4.394875
324,763,4.3920236
324,248,4.3404694
324,14,4.306504
324,748,4.5266895
324,690,4.385138
324,123,4.3655467
324,872,4.291329
324,328,4.2977123
324,873,4.366996
324,285,4.6524587
324,9,4.345186
324,301,4.3372827
324,250,4.269157
324,125,4.2266045
324,875,4.2011614
324,258,4.431149
324,340,4.2635593
324,286,4.408028
324,282,4.431205
324,827,3.4098275
324,331,4.5436344
324,289,3.9276466
324,322,4.450831
324,293,4.4241767
324,275,4.611379
324,879,4.2450542
324,50,4.811605
324,127,4.6747866
324,298,4.623574
324,332,4.423124
324,678,4.2097154
324,1,4.57939
324,327,4.2330737
324,307,4.41431
324,877,4.2130795
324,270,4.215231
324,339,4.4166164
324,508,4.2266045
324,288,4.215881
324,259,3.86681
324,754,4.636048
324,323,3.8598099
324,471,4.44054
324,283,4.4568458
324,475,4.60553
324,846,4.280548
324,294,4.2702246
324,742,4.673457
324,292,4.4783335
324,276,4.4046135
324,538,4.4588227
333,168,4.465002
333,186,4.4639955
333,88,3.9242542
333,269,4.4106197
333,435,4.5759788
333,894,1.0858573
333,513,4.4249578
333,98,4.645547
333,255,3.949263
333,180,4.3575654
333,127,4.4639955
333,153,3.9225218
333,79,4.536997
333,294,3.8531208
333,174,4.6284432
333,316,4.6284432
333,483,4.621826
333,66,4.0501914
333,739,4.0501027
333,276,4.0803123
333,100,4.428842
333,300,4.186934
333,315,4.577727
333,520,4.5900016
333,873,3.9386482
333,748,3.960535
335,328,3.6154504
335,288,3.4691713
335,324,3.0746608
335,307,3.4951968
335,269,3.9986866
335,305,4.010453
335,322,3.3126175
335,245,3.2787988
335,313,4.375453
335,748,3.189417
335,333,3.6333222
335,902,4.1908197
335,340,3.5224502
335,271,3.5959418
335,355,3.120719
335,678,3.2080345
335,347,3.434632
335,342,3.090962
335,300,3.7912474
335,323,3.1419244
335,260,2.8186805
335,258,3.7925951
336,410,2.3179746
336,13,2.400309
336,619,2.4057121
336,275,3.606305
336,50,3.7228677
336,1047,2.29449
336,42,3.4437327
336,153,2.9165368
336,393,3.015786
336,407,2.3198557
336,824,2.4037106
336,108,2.1976812
336,122,1.9764197
336,591,2.8141167
336,288,2.9305015
336,864,2.634599
336,1183,1.8367608
336,1094,2.3906856
336,85,2.8143919
336,239,3.449993
336,117,3.439616
336,871,2.004954
336,785,2.6049073
336,765,2.8606257
336,33,2.6049073
336,401,1.7170734
336,1057,2.5863583
336,15,3.440111
336,575,1.7211728
336,88,2.9165368
336,56,3.3447156
336,475,3.4549496
336,579,2.581446
336,290,2.3932989
336,1218,2.0250967
336,105,1.709973
336,998,1.4592813
336,1,3.3452363
336,294,2.6183228
336,1249,2.2999616
336,1230,1.4558617
336,926,2.400023
336,734,1.6950433
336,173,3.6481023
336,1011,2.3929741
